wca_id,competition_id,competition_country,home_country,distance_km
2018GONZ21,CUCEIOpen2024,Mexico,Mexico,0.0
2018GONZ21,DNFeandontGuadalajara2024,Mexico,Mexico,0.0
2018GONZ21,CubingbytheBorderTijuana2025,Mexico,Mexico,0.0
2018GONZ21,CuboAzulGuadalajara2025,Mexico,Mexico,0.0
2018GONZ25,AbiertoDePascuas2023,Argentina,Argentina,0.0
2018GONZ25,Rosario2024,Argentina,Argentina,0.0
2018GOPI02,TrivandrumCubeOpen2025,India,India,0.0
2018GRAH05,ThreeAttemptsChicago2022,USA,USA,0.0
2018GRAH05,IndianaFinallyReturns2023,USA,USA,0.0
2018GRAH08,MountaineerOpenSpring2020,USA,USA,0.0
2018GRAI01,ChippenhamAutumn2022,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireWinter2023,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireSpring2023,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireSummer2023,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireAutumn2023,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireDecember2023,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireFebruary2024,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireMarch2024,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireSeptember2024,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireNovember2024,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireSpring2025,United Kingdom,United Kingdom,0.0
2018GRAI01,WiltshireSummer2025,United Kingdom,United Kingdom,0.0
2018GROB02,CubinginHD2023,Germany,Germany,0.0
2018GROB02,CubinginHD2024,Germany,Germany,0.0
2018GUIB01,PlayingPuzzlesinPampanga2023,Philippines,Philippines,0.0
2018GULI02,UzhgorodSummer2018,Ukraine,Ukraine,0.0
2018GUME01,MoscowWinterCubing2018,Russia,Russia,0.0
2018GUNN02,IcelandOpen2025,Iceland,Iceland,0.0
2018GUNN03,IcelandNationals2018,Iceland,Iceland,0.0
2018GUNN03,HeimaeyOpen2018,Iceland,Iceland,0.0
2018GUNN03,LightsOfReykjavik2019,Iceland,Iceland,0.0
2018GUNN03,IcelandOpen2020,Iceland,Iceland,0.0
2018GUNN03,IcelandicNationals2021,Iceland,Iceland,0.0
2018GUNN03,IcelandicNationals2022,Iceland,Iceland,0.0
2018GUNN03,IcelandOpen2023,Iceland,Iceland,0.0
2018GUNN03,IcelandicNationals2023,Iceland,Iceland,0.0
2018GUNN03,NylidamotKubbafelagsins2024,Iceland,Iceland,0.0
2018GUNN03,Islandsmotid2024,Iceland,Iceland,0.0
2018GUNN03,IcelandOpen2024,Iceland,Iceland,0.0
2018GUNN03,IcelandOpen2025,Iceland,Iceland,0.0
2018HAEV01,SanDiegosFinalCubeDown2022,USA,USA,0.0
2018HAFE01,DavisSummer2024,USA,USA,0.0
2018HAFE01,DavisFall2024,USA,USA,0.0
2018HAFE01,DavisWeeknightFebruary2025,USA,USA,0.0
2018HAFE01,DavisSpring2025,USA,USA,0.0
2018HALA03,SideFestinSmileCity2023,Philippines,Philippines,0.0
2018HALA03,VisayasChampionship2023,Philippines,Philippines,0.0
2018HALA03,MasskaraSpeedcubingCup2023,Philippines,Philippines,0.0
2018HALA03,DumagueteCubeRendezvous2023,Philippines,Philippines,0.0
2018HAMI06,BLDepok2023,Indonesia,Indonesia,0.0
2018HAMK01,PoznanAutumn2023,Poland,Poland,0.0
2018HAOL02,USMPenangCube2019,Malaysia,Malaysia,0.0
2018HEAT01,AucklandSummerOpen2020,New Zealand,New Zealand,0.0
2018HEAT01,NewYearAuckland2021,New Zealand,New Zealand,0.0
2018HEAT02,StarkvegasSpring2022,USA,USA,0.0
2018HEAT02,CowbellCubing2022,USA,USA,0.0
2018HEAT02,StarkvegasSouSideEventSpeSpr2023,USA,USA,0.0
2018HEAT02,MississippiCubingDawgs2024,USA,USA,0.0
2018HEAT02,MississippiChampionship2025,USA,USA,0.0
2018HECK02,MonteAlegreOpen2023,Chile,Chile,0.0
2018HECK02,RancaguaOpen2023,Chile,Chile,0.0
2018HECK02,OpenOvalleSummer2023,Chile,Chile,0.0
2018HECK02,MelipillaOpen2023,Chile,Chile,0.0
2018HECK02,MontealegreAutumnOpen2023,Chile,Chile,0.0
2018HECK02,TitanBlindOpen2023,Chile,Chile,0.0
2018HECK02,LasAcaciasalCuboOpen2023,Chile,Chile,0.0
2018HECK02,MachaliOpen2023,Chile,Chile,0.0
2018HECK02,TitanFMC2023,Chile,Chile,0.0
2018HECK02,AnahuacCubing2023,Chile,Chile,0.0
2018HECK02,MontealegreWinterOpen2023,Chile,Chile,0.0
2018HECK02,CuerpoCentralOpen2023,Chile,Chile,0.0
2018HECK02,PatioCubikOpen2023,Chile,Chile,0.0
2018HECK02,TitanBigCubes2023,Chile,Chile,0.0
2018HECK02,PatioCubikMastersSabado2023,Chile,Chile,0.0
2018HECK02,PatioCubikMastersDomingo2023,Chile,Chile,0.0
2018HECK02,SalesianosdeMaculOpen2023,Chile,Chile,0.0
2018HECK02,MontealegreSummerOpen2024,Chile,Chile,0.0
2018HECK02,OpenOvalleSummer2024,Chile,Chile,0.0
2018HECK02,PatioCubikOpen2024,Chile,Chile,0.0
2018HECK02,SparkingBackToSchoolSantiago2024,Chile,Chile,0.0
2018HECK02,SantiagoCubikzChallengeSkewb2024,Chile,Chile,0.0
2018HECK02,LasCondesCubikzChallenge2x22024,Chile,Chile,0.0
2018HECK02,PatioCubikLite2024,Chile,Chile,0.0
2018HECK02,SantiagoCubikzChallengeMega2024,Chile,Chile,0.0
2018HECK02,NxNSanMiguelOpen2024,Chile,Chile,0.0
2018HENN02,PauOpenFastnCuber2019,France,France,0.0
2018HENN02,GanOpen2023,France,France,0.0
2018HENN02,FMCFrance2023,France,France,0.0
2018HENN02,GanOpen2024,France,France,0.0
2018HENN02,BouillonCubePautosJeux2025,France,France,0.0
2018HENN04,GanOpen2024,France,France,0.0
2018HENN04,BouillonCubePautosJeux2025,France,France,0.0
2018HERA02,WarmupforWorldsOlympia2025,USA,USA,0.0
2018HERN33,CronosQueretaro2023,Mexico,Mexico,0.0
2018HERN33,CubingbytheCues2024,Mexico,Mexico,0.0
2018HERN33,PuertaVictoria2024,Mexico,Mexico,0.0
2018HERN33,AragonTreasure2024,Mexico,Mexico,0.0
2018HERN33,SkewbragonMexico2024,Mexico,Mexico,0.0
2018HERN33,DontDNFQueretaro2024,Mexico,Mexico,0.0
2018HERN33,RutaCuberaQueretaroNxN2025,Mexico,Mexico,0.0
2018HERN34,MinervaOpen2022,Mexico,Mexico,0.0
2018HERN34,ZaragozaOpen2023,Mexico,Mexico,0.0
2018HERN34,VolcanoinPuebla2023,Mexico,Mexico,0.0
2018HERN34,ReturnOpenPuebla2024,Mexico,Mexico,0.0
2018HERN34,BUAPIngenierosOpen2024,Mexico,Mexico,0.0
2018HERN37,LandofLincoln2024,USA,USA,0.0
2018HERN42,PreNacionalesUP2023,Panama,Panama,0.0
2018HERN42,SkewbWinsUTP2023,Panama,Panama,0.0
2018HERN42,SkewbWinsPanama2024,Panama,Panama,0.0
2018HERN42,Desafio50AnosAltaplaza2024,Panama,Panama,0.0
2018HERN42,PanamaNationals2024,Panama,Panama,0.0
2018HERR04,GarrettsvilleGMenClassic2019,USA,USA,0.0
2018HERR04,GarrettsvilleGMenClassic2020,USA,USA,0.0
2018HERR09,ChapingoOpen2020,Mexico,Mexico,0.0
2018HERR19,SpaceCitySummer2023,USA,USA,0.0
2018HERR19,SpaceCityWinter2024,USA,USA,0.0
2018HERR19,CubeAgainstCancerTexas2024,USA,USA,0.0
2018HERR19,TurningatTompkinsSpring2024,USA,USA,0.0
2018HERR19,HumbleCubeRumbleSummer2024,USA,USA,0.0
2018HERR19,SpaceCityWinterTX2025,USA,USA,0.0
2018HERR19,CubeAgainstCancerHouston2025,USA,USA,0.0
2018HIBS01,ChorzowOpen2024,Poland,Poland,0.0
2018HIRA02,TokaiOpen2023,Japan,Japan,0.0
2018HIRA02,TokaiOpenAM2024,Japan,Japan,0.0
2018HIRA02,TokaiOpenPM2024,Japan,Japan,0.0
2018HOBB02,TexasCubingSummerAustin2020,USA,USA,0.0
2018HODA01,ColegioArabeOpen2018,Chile,Chile,0.0
2018HOMA01,MalaysiaCubeChampionship2023,Malaysia,Malaysia,0.0
2018HONG03,YangjiangOpen2018,China,China,0.0
2018HONG08,DiamondBarSeptember2022,USA,USA,0.0
2018HOPK03,FortitudeSydney2019,Australia,Australia,0.0
2018HOPK03,EnjoyableSydneyGathering2020,Australia,Australia,0.0
2018HOPK03,EvenBetterSydneyGathering2022,Australia,Australia,0.0
2018HORD01,KyivSideEvents2023,Ukraine,Ukraine,0.0
2018HORD01,U24PyramaniaOpen2023,Ukraine,Ukraine,0.0
2018HORD01,UkrainianNationals2023,Ukraine,Ukraine,0.0
2018HORD01,KyivMentalBreakdownI2024,Ukraine,Ukraine,0.0
2018HORD01,KyivFMCFriendsI2024,Ukraine,Ukraine,0.0
2018HOSH02,TokaiSummerAM2021,Japan,Japan,0.0
2018HOSH02,TokaiSummerPM2021,Japan,Japan,0.0
2018HOSH02,TokaiWinterAM2021,Japan,Japan,0.0
2018HOSH02,TokaiWinterPM2021,Japan,Japan,0.0
2018HOSH02,TokaiOpen2023,Japan,Japan,0.0
2018HOSH02,TokaiChallengeAlpha2024,Japan,Japan,0.0
2018HOSH02,TokaiChallengeBeta2024,Japan,Japan,0.0
2018HOSH02,TokaiChallengeGamma2024,Japan,Japan,0.0
2018HOSH02,TokaiOpenAM2024,Japan,Japan,0.0
2018HOSH02,TokaiOpenPM2024,Japan,Japan,0.0
2018HOSH02,TokaiSpring2025,Japan,Japan,0.0
2018HOVO01,UkrainianOpen2023,Ukraine,Ukraine,0.0
2018HOVO01,U24GlobusOpenJuly2023,Ukraine,Ukraine,0.0
2018HOVO01,U24TetianaDay2024,Ukraine,Ukraine,0.0
2018HOVO01,U24TetianaDayKyiv2025,Ukraine,Ukraine,0.0
2018HUDA05,YunnanOpen2019,China,China,0.0
2018HUDO01,QuebecCity2019,Canada,Canada,0.0
2018HUDO01,KelownaSpring2020,Canada,Canada,0.0
2018HUDO01,NationalCapitalRegionA2023,Canada,Canada,0.0
2018HUDO01,NationalCapitalRegionB2023,Canada,Canada,0.0
2018HUDO01,UBCSideEvents2023,Canada,Canada,0.0
2018HUDO01,OpendeMontreal2023,Canada,Canada,0.0
2018HUDO01,HalifaxFavourites2023,Canada,Canada,0.0
2018HUDO01,ImaginaireQuebec2023,Canada,Canada,0.0
2018HUDO01,ImaginaireQuebec2024,Canada,Canada,0.0
2018HUDO01,ChampionnatCanadien2025,Canada,Canada,0.0
2018HUNG11,NxNinHanoi2024,Vietnam,Vietnam,0.0
2018HUNG11,HanoiSideEvents2024,Vietnam,Vietnam,0.0
2018HUNG11,DontDNFHanoi2024,Vietnam,Vietnam,0.0
2018HUNG11,AeonMallLongBien2024,Vietnam,Vietnam,0.0
2018HUNG11,VietnamChampionship2024,Vietnam,Vietnam,0.0
2018HUNG11,HanoiCOPOpen2024,Vietnam,Vietnam,0.0
2018HUNG11,HanoiWinter2024,Vietnam,Vietnam,0.0
2018HUNG11,NxNinHanoi2025,Vietnam,Vietnam,0.0
2018HUSS06,PalestineOpen2019,Palestine,Palestine,0.0
2004FRED01,Sweden2004,Sweden,Sweden,0.0
2018HUSS06,JerusalemOpen2022,Palestine,Palestine,0.0
2004FRED01,SwedishCubeDay2006,Sweden,Sweden,0.0
2018HUSS06,RockyJerusalem2023,Palestine,Palestine,0.0
2018HUSS06,PalestineAlrowwad2023,Palestine,Palestine,0.0
2018HUSS06,AlBireh2025,Palestine,Palestine,0.0
2018HUSS06,Bethlehem2025,Palestine,Palestine,0.0
2018INGL02,CoventrySpring2025,United Kingdom,United Kingdom,0.0
2018IRIY01,ValenzuelaCubingOpen2023,Philippines,Philippines,0.0
2018IRIY01,CaloocanCubeFest2023,Philippines,Philippines,0.0
2018IRIY01,MarikinaCityReMINX2023,Philippines,Philippines,0.0
2018IRIY01,CaloocanYearEndBlast2023,Philippines,Philippines,0.0
2018IRIY01,CaintaCubingMania2024,Philippines,Philippines,0.0
2018IRIY01,BignBlindCaloocan2024,Philippines,Philippines,0.0
2018IRIY01,ValenzuelaSidesChallenge2024,Philippines,Philippines,0.0
2018IRIY01,TurnNSolveCaMaNaVa2024,Philippines,Philippines,0.0
2018IRIY01,TurnNSolveBulacan2024,Philippines,Philippines,0.0
2018IRIY01,CaMaNaVaYearEndBlast2024,Philippines,Philippines,0.0
2018ISAG01,OskemenOpen2024,Kazakhstan,Kazakhstan,0.0
2018ISAK06,CubingKazakhstanNationals2022,Kazakhstan,Kazakhstan,0.0
2018ISAK06,CubingKazakhstanNationals2023,Kazakhstan,Kazakhstan,0.0
2018ISAK06,PleaseBeQuietinAstana2023,Kazakhstan,Kazakhstan,0.0
2018ISAK06,AstanaOpen2023,Kazakhstan,Kazakhstan,0.0
2018ISAK06,BurabayOpen2024,Kazakhstan,Kazakhstan,0.0
2018ISAK06,CubingKazakhstanNationals2024,Kazakhstan,Kazakhstan,0.0
2018ISAK06,24HoursWarmUpinAstana2024,Kazakhstan,Kazakhstan,0.0
2018ISAK06,CentralAsianTourAstana2025,Kazakhstan,Kazakhstan,0.0
2018ISAK06,PavlodarOpen2025,Kazakhstan,Kazakhstan,0.0
2018ISAK06,QBERSLeagueInAstana2025,Kazakhstan,Kazakhstan,0.0
2018ISAK06,AlmatySummer2025,Kazakhstan,Kazakhstan,0.0
2018ISOM02,UtahPfAIV2025,USA,USA,0.0
2018ISOM02,PBQtah82025,USA,USA,0.0
2018ISOM02,TooeleOpenB2025,USA,USA,0.0
2018ISOM02,TooeleOpenA2025,USA,USA,0.0
2018IZZA01,NorthernDecathlon2019,Azerbaijan,Azerbaijan,0.0
2018JAIN01,DeccanCubeOpenJuly2019,India,India,0.0
2018JAIN01,IITKharagpurSpringOpen2024,India,India,0.0
2018JAKH01,IISERComp2022,India,India,0.0
2018JAKH01,BengalCubeOpen2022,India,India,0.0
2018JAKH01,IISERKSpringOpen2023,India,India,0.0
2018JAKH01,IISERKAutumnOpen2023,India,India,0.0
2018JAKH01,InquivestaCubeOpen2025,India,India,0.0
2018JANK01,SerbianChampionship2023,Serbia,Serbia,0.0
2018JANK01,BalkanOpen2023,Serbia,Serbia,0.0
2018JANK01,SerbianOpen2023,Serbia,Serbia,0.0
2018JEHA01,SorguesOpen2022,France,France,0.0
2018JENS04,SonderjyskSommercubing2022,Denmark,Denmark,0.0
2018JERN01,TrondheimParityOpen2019,Norway,Norway,0.0
2018JERN01,NidarosCubing2019,Norway,Norway,0.0
2018JERN01,FlatasenOpen2020,Norway,Norway,0.0
2018JERN01,FlatasenOpen2022,Norway,Norway,0.0
2018JERN01,TrondheimEuroQualifiers2022,Norway,Norway,0.0
2018JERN01,ThatsOddTrondheim2022,Norway,Norway,0.0
2018JERN01,NowWereEvenTrondheim2022,Norway,Norway,0.0
2018JERN01,Bartebyen2023,Norway,Norway,0.0
2018JIME14,AragonTreasure2024,Mexico,Mexico,0.0
2018JINS01,PotomacSpring2023,USA,USA,0.0
2018JOHA05,BinusSpeedcubing2024,Indonesia,Indonesia,0.0
2018JOHN06,CubingintheRedwoods2018,USA,USA,0.0
2018JOHN07,TrinityValleyOpen2018,USA,USA,0.0
2018JOHN07,TrinityValleyOpenSpring2019,USA,USA,0.0
2018JOHN07,TrinityValleySpring2020,USA,USA,0.0
2018JOSH01,SpaceCitySummer2023,USA,USA,0.0
2018JUSZ01,ProjectLukow2018,Poland,Poland,0.0
2018KABI05,CubingKhanShatyrOpen2022,Kazakhstan,Kazakhstan,0.0
2018KADI01,UsakOpen2018,Turkey,Turkey,0.0
2018KADI01,UsakOpen2022,Turkey,Turkey,0.0
2018KADO02,OtaSummer2022,Japan,Japan,0.0
2018KADO02,OtaBlindSummer2022,Japan,Japan,0.0
2018KALA02,NarvaWinter2019,Estonia,Estonia,0.0
2018KANE03,SyktyvkarOpen2020,Russia,Russia,0.0
2018KANE03,SyktyvkarOpen2022,Russia,Russia,0.0
2018KANZ01,HiroshimaSpring2023,Japan,Japan,0.0
2018KANZ01,HiroshimaWinter2024,Japan,Japan,0.0
2018KANZ01,KatanoMilkyWay2024,Japan,Japan,0.0
2018KANZ01,KansaiOddandBLD2025,Japan,Japan,0.0
2018KAPA01,CubeFiestaSurat2023,India,India,0.0
2018KAPK01,SPBIsland2018,Russia,Russia,0.0
2018KAPK01,SPBSummer2018,Russia,Russia,0.0
2018KAST02,TSC2023,Ukraine,Ukraine,0.0
2018KAST02,ThatisLviv2023,Ukraine,Ukraine,0.0
2018KAST02,PodolianOpen2023,Ukraine,Ukraine,0.0
2018KAST02,UkrainianNationals2023,Ukraine,Ukraine,0.0
2018KAST02,FMCUkraineFriendship2023,Ukraine,Ukraine,0.0
2018KAST02,ChernivtsiOpen2024,Ukraine,Ukraine,0.0
2018KAST02,PodolianOpen2024,Ukraine,Ukraine,0.0
2018KAST02,FMCWarmUpUkraine2024,Ukraine,Ukraine,0.0
2018KAST02,MriyDiyCubingLviv2024,Ukraine,Ukraine,0.0
2018KAST02,UzhhorodOpen2024,Ukraine,Ukraine,0.0
2018KAST02,FMCUkrainianNationals2024,Ukraine,Ukraine,0.0
2018KAST02,UkrainianNationals2024,Ukraine,Ukraine,0.0
2018KAZE03,CubingKazakhstanNationals2021,Kazakhstan,Kazakhstan,0.0
2018KAZE03,KSFClubSemey2021,Kazakhstan,Kazakhstan,0.0
2018KAZE03,NISKSFOPEN2022,Kazakhstan,Kazakhstan,0.0
2018KAZE03,KSFClubSemey2022,Kazakhstan,Kazakhstan,0.0
2018KAZE03,ShakarimOpen2023,Kazakhstan,Kazakhstan,0.0
2018KEAR02,PlumPuzzles2024,USA,USA,0.0
2018KENE01,KSFClubSemey2020,Kazakhstan,Kazakhstan,0.0
2018KENE01,CubingKazakhstanNationals2021,Kazakhstan,Kazakhstan,0.0
2018KENE01,KSFClubSemey2021,Kazakhstan,Kazakhstan,0.0
2018KENE01,NISKSFOPEN2022,Kazakhstan,Kazakhstan,0.0
2018KENE01,KSFClubSemey2022,Kazakhstan,Kazakhstan,0.0
2018KENE01,CubingKazakhstanNationals2022,Kazakhstan,Kazakhstan,0.0
2018KENE01,KSFClubAlmaty2022,Kazakhstan,Kazakhstan,0.0
2018KENE01,AstanaSpring2025,Kazakhstan,Kazakhstan,0.0
2018KHAN26,NoVaCubeWinter2024,USA,USA,0.0
2018KHAN26,FrontRoyalSpring2025,USA,USA,0.0
2018KHAN27,SolvingHungerVirginia2019,USA,USA,0.0
2018KHAN28,VirginiaAlwaysOpenSpring2025,USA,USA,0.0
2018KHIL02,PDPUOpen2019,India,India,0.0
2018KHIL02,TesseractOpen2019,India,India,0.0
2018KIMN03,RudnyOpen2023,Kazakhstan,Kazakhstan,0.0
2018KIMY01,WarwickCubeDay2023,USA,USA,0.0
2018KIRI02,AstrakhanSpringOpen2019,Russia,Russia,0.0
2018KITT01,PenangMiniCube2025,Malaysia,Malaysia,0.0
2018KJOL01,NordicChampionship2019,Denmark,Denmark,0.0
2018KJOL01,GreveGymnasium2020,Denmark,Denmark,0.0
2018KJOL01,HvidovreSpecial2020,Denmark,Denmark,0.0
2018KJOL01,HvidovreSommerhygge2020,Denmark,Denmark,0.0
2018KJOL01,HvidovreSideEvents2020,Denmark,Denmark,0.0
2018KJOL01,HvidovreSummerTwinA2021,Denmark,Denmark,0.0
2018KJOL01,HvidovreSummerTwinB2021,Denmark,Denmark,0.0
2018KJOL01,LilleFriheden2022,Denmark,Denmark,0.0
2018KJOL01,DSFGeneralforsamlingen2022,Denmark,Denmark,0.0
2018KJOL01,RoskildeByNight2022,Denmark,Denmark,0.0
2018KJOL01,DastrupSleepover2022,Denmark,Denmark,0.0
2018KJOL01,OdsherredForarscubing2022,Denmark,Denmark,0.0
2018KJOL01,DanishChampionship2022,Denmark,Denmark,0.0
2018KJOL01,SonderjyskSommercubing2022,Denmark,Denmark,0.0
2018KJOL01,DanishFMChampionship2022,Denmark,Denmark,0.0
2018KJOL01,HDCIIHvidovre2022,Denmark,Denmark,0.0
2018KJOL01,OdsherredJulehygge2022,Denmark,Denmark,0.0
2018KJOL01,MalmoOpvarmning2022,Denmark,Denmark,0.0
2018KJOL01,HDCIIIRisbjerggaard2023,Denmark,Denmark,0.0
2018KJOL01,HDCIVHvidovre2023,Denmark,Denmark,0.0
2018KJOL01,HolmegaardsskolenFebruar2023,Denmark,Denmark,0.0
2018KJOL01,HDCVHvidovreMarts2023,Denmark,Denmark,0.0
2018KJOL01,OstervangOpen2023,Denmark,Denmark,0.0
2018KJOL01,RoskildebyNight2023,Denmark,Denmark,0.0
2018KJOL01,ForaarscubingiHvidovre2023,Denmark,Denmark,0.0
2018KJOL01,RodovreCubing2023,Denmark,Denmark,0.0
2018KJOL01,HvidovreSommer2023,Denmark,Denmark,0.0
2018KJOL01,HDCVIHvidovre2023,Denmark,Denmark,0.0
2018KJOL01,DanishChampionship2023,Denmark,Denmark,0.0
2018KJOL01,HvidovreFall2023,Denmark,Denmark,0.0
2018KJOL01,HDCVIIILilleFriheden2023,Denmark,Denmark,0.0
2018KJOL01,FirstSolvesatFisketorvet2023,Denmark,Denmark,0.0
2018KJOL01,EfterarscubingiHvidovre2023,Denmark,Denmark,0.0
2018KJOL01,HDCXHvidovreiFaTraek2024,Denmark,Denmark,0.0
2018KJOL01,VintercubingiHvidovre2024,Denmark,Denmark,0.0
2018KJOL01,VariHvidovre2024,Denmark,Denmark,0.0
2018KJOL01,RoskildebyNight2024,Denmark,Denmark,0.0
2018KJOL01,HDCXIHvidovre2024,Denmark,Denmark,0.0
2018KJOL01,HvidovreiMangeTraek2024,Denmark,Denmark,0.0
2018KJOL01,HvidovreSommer2024,Denmark,Denmark,0.0
2018KJOL01,HvidovreSommerEfterar2024,Denmark,Denmark,0.0
2018KJOL01,DanishFMChampionship2024,Denmark,Denmark,0.0
2018KJOL01,FTOstervang2024,Denmark,Denmark,0.0
2018KJOL01,OctoberahedroniHvidovre2024,Denmark,Denmark,0.0
2018KJOL01,EfterarscubingiHvidovre2024,Denmark,Denmark,0.0
2018KJOL01,FuresoEfterarscubing2024,Denmark,Denmark,0.0
2018KJOL01,HvidovreNxN2025,Denmark,Denmark,0.0
2018KJOL01,AdventHvidovre2024,Denmark,Denmark,0.0
2018KJOL01,HverdagscubingXIIHvidovre2024,Denmark,Denmark,0.0
2018KJOL01,HDCXIIIHvidovre2025,Denmark,Denmark,0.0
2018KJOL01,EtNytAriHvidovre2025,Denmark,Denmark,0.0
2018KJOL01,HDCXIVHvidovre2025,Denmark,Denmark,0.0
2018KJOL01,HvidovreJulecubing2024,Denmark,Denmark,0.0
2018KJOL01,HvidovreMiniJanuar2025,Denmark,Denmark,0.0
2018KJOL01,HvidovreSideEventsMarts2025,Denmark,Denmark,0.0
2018KJOL01,HDCXVHvidovreParity2025,Denmark,Denmark,0.0
2018KJOL01,DastrupDiverse2025,Denmark,Denmark,0.0
2018KJOL01,RisbjergFebruar2025,Denmark,Denmark,0.0
2018KJOL01,DanishFMChampionship2025,Denmark,Denmark,0.0
2018KJOL01,RisbjergApril2025,Denmark,Denmark,0.0
2018KJOL01,HvidovremedDessert2025,Denmark,Denmark,0.0
2018KJOL01,HvidovreNoMeans2025,Denmark,Denmark,0.0
2018KJOL01,RisbjergJuni2025,Denmark,Denmark,0.0
2018KODA01,CupikaJakartaCubeFeast2025,Indonesia,Indonesia,0.0
2018KOLC01,LeovitCubingKazakhstan2023,Kazakhstan,Kazakhstan,0.0
2018KOLC01,NauryzinEkibastuz2024,Kazakhstan,Kazakhstan,0.0
2018KOLC01,EkibastuzOpen2024,Kazakhstan,Kazakhstan,0.0
2018KOLD02,AarhusSpring2019,Denmark,Denmark,0.0
2018KOLD02,AarhusChristmas2019,Denmark,Denmark,0.0
2018KOLD02,AarhusSpring2020,Denmark,Denmark,0.0
2018KONO08,BelgianSolstice2019,Belgium,Belgium,0.0
2018KOOH01,KiteAutumn2019,Iran,Iran,0.0
2004FRED02,NorwegianOpen2008,Norway,Norway,0.0
2018KRIS28,SleeplessinSelangor2025,Malaysia,Malaysia,0.0
2018KRIZ01,LuziceOpen2022,Czech Republic,Czech Republic,0.0
2018KRIZ01,LuziceOpen2023,Czech Republic,Czech Republic,0.0
2018KRIZ01,LuziceNoCutoffSpecial2023,Czech Republic,Czech Republic,0.0
2018KRIZ01,LuziceSummer2023,Czech Republic,Czech Republic,0.0
2018KRIZ01,Luzice3x3Day2023,Czech Republic,Czech Republic,0.0
2004FRED02,NorwegianOpen2009,Norway,Norway,0.0
2004GALL02,LyonOpen2011,France,France,0.0
2018KRIZ01,CzechChampionship2023,Czech Republic,Czech Republic,0.0
2018KRIZ01,NoClockinLuzice2023,Czech Republic,Czech Republic,0.0
2004GALL02,DauphineOpen2009,France,France,0.0
2004GALL02,FrenchOpen2010,France,France,0.0
2018KRIZ01,LuziceOpen2024,Czech Republic,Czech Republic,0.0
2018KRIZ01,FrenstatskyCubeTogether2024,Czech Republic,Czech Republic,0.0
2018KRIZ01,EasterinPragueEast2025,Czech Republic,Czech Republic,0.0
2018KRIZ01,LuziceWinter2024,Czech Republic,Czech Republic,0.0
2018KRIZ01,CzechChampionship2024,Czech Republic,Czech Republic,0.0
2018KRIZ01,MBLDMadnessinDobrejovice2025,Czech Republic,Czech Republic,0.0
2018KRUU01,EstonianOpen2016,Estonia,Estonia,0.0
2018KRUU01,TartuOpen2016,Estonia,Estonia,0.0
2018KRUU01,TallinnOpen2017,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2017,Estonia,Estonia,0.0
2018KRUU01,TartuOpen2017,Estonia,Estonia,0.0
2018KRUU01,TallinnOpen2018,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2018,Estonia,Estonia,0.0
2018KRUU01,TallinnOpen2019,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2019,Estonia,Estonia,0.0
2018KRUU01,TartuOpen2019,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2011,Estonia,Estonia,0.0
2018KRUU01,TartuOpen2011,Estonia,Estonia,0.0
2018KRUU01,TallinnOpen2012,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2012,Estonia,Estonia,0.0
2018KRUU01,TartuOpen2012,Estonia,Estonia,0.0
2018KRUU01,TallinnOpen2013,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2013,Estonia,Estonia,0.0
2018KRUU01,TallinnOpen2015,Estonia,Estonia,0.0
2018KRUU01,TallinnOpen2016,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2014,Estonia,Estonia,0.0
2018KRUU01,TallinnOpen2011,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2009,Estonia,Estonia,0.0
2018KRUU01,EstonianOpen2010,Estonia,Estonia,0.0
2018KRUU01,TartuOpen2021,Estonia,Estonia,0.0
2018KRUU01,TartuOpen2022,Estonia,Estonia,0.0
2018KRUU01,TartuOpen2024,Estonia,Estonia,0.0
2018KRYV02,BergenOpen2020,Norway,Norway,0.0
2018KRYV02,BergenOpen2021,Norway,Norway,0.0
2018KRYV02,BergenOpen2022,Norway,Norway,0.0
2018KRYV02,BergenSpring2023,Norway,Norway,0.0
2018KUCZ01,WelcomeBackCalgary2023,Canada,Canada,0.0
2018KUCZ01,AfraidinAirdrie2023,Canada,Canada,0.0
2018KUCZ01,CalgarySummerClassic2023,Canada,Canada,0.0
2018KUCZ01,FoothillsNxNs2023,Canada,Canada,0.0
2018KUCZ01,CalgarySideEvents2024,Canada,Canada,0.0
